test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
Mann-Whitney U,0.8627370913822245,53.0,0.8655119683943939,0.036311313862285415,0.8693907593506492,0.14867487637139953
