test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
paired t-test,0.07320363624362373,2.1061478633277075,0.8504632829912515,0.09630388876534365,1.0,1.0
