test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
paired t-test,0.05973289781594323,2.243903580376147,0.8383220787971881,0.07238804323786752,1.0,1.0
