test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
Mann-Whitney U,0.29118881033677424,49.5,0.852915937833684,0.011884332859308032,0.9794692604716342,0.9602301484005314
