participant_id,participant_ts,age,gender,handedness,native_language,other_languages,french_level,french_years,french_listening_rating,hearing_difficulties,device,saved_at,trial,speaker,file_A,file_B,word_A,word_B,response,rt_ms,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,65,homme,enregistrements_homme/clean\27_dat_20260421_195558.wav,enregistrements_homme/clean\28_det_20260421_195600.wav,dat,det,different,2517,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,66,homme,enregistrements_homme/clean\15_gant_20260421_195539.wav,enregistrements_homme/clean\16_gunt_20260421_195541.wav,gant,gunt,different,3582,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,67,homme,enregistrements_homme/clean\16_gunt_20260421_195541.wav,enregistrements_homme/clean\16_gunt_20260421_195541.wav,gunt,gunt,same,834,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,68,homme,enregistrements_homme/clean\25_tet_20260421_195555.wav,enregistrements_homme/clean\26_tot_20260421_195557.wav,tet,tot,different,1205,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,69,homme,enregistrements_homme/clean\28_det_20260421_195600.wav,enregistrements_homme/clean\29_dot_20260421_195601.wav,det,dot,different,735,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,70,femme,enregistrements_femme/clean_denoised\17_gont_20260422_181826.wav,enregistrements_femme/clean_denoised\17_gont_20260422_181826.wav,gont,gont,same,2963,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,71,homme,enregistrements_homme/clean\32_kot_20260421_195606.wav,enregistrements_homme/clean\32_kot_20260421_195606.wav,kot,kot,same,821,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,72,femme,enregistrements_femme/clean_denoised\20_bot_20260422_181831.wav,enregistrements_femme/clean_denoised\20_bot_20260422_181831.wav,bot,bot,same,1293,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,73,femme,enregistrements_femme/clean_denoised\0_bant_20260422_181735.wav,enregistrements_femme/clean_denoised\2_bont_20260422_181739.wav,bant,bont,different,1061,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,74,homme,enregistrements_homme/clean\24_tat_20260421_195554.wav,enregistrements_homme/clean\25_tet_20260421_195555.wav,tat,tet,different,968,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,75,femme,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,enregistrements_femme/clean_denoised\4_punt_20260422_181742.wav,pant,punt,different,1311,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,76,femme,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,enregistrements_femme/clean_denoised\5_pont_20260422_181744.wav,pant,pont,different,1671,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,77,femme,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,pant,pant,same,824,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,78,femme,enregistrements_femme/clean_denoised\6_tant_20260422_181747.wav,enregistrements_femme/clean_denoised\7_tunt_20260422_181809.wav,tant,tunt,different,879,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,79,homme,enregistrements_homme/clean\28_det_20260421_195600.wav,enregistrements_homme/clean\28_det_20260421_195600.wav,det,det,same,1787,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,80,homme,enregistrements_homme/clean\21_pat_20260421_195550.wav,enregistrements_homme/clean\23_pot_20260421_195552.wav,pat,pot,different,1118,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,81,femme,enregistrements_femme/clean_denoised\13_kunt_20260422_181819.wav,enregistrements_femme/clean_denoised\14_kont_20260422_181821.wav,kunt,kont,different,2562,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,82,homme,enregistrements_homme/clean\15_gant_20260421_195539.wav,enregistrements_homme/clean\15_gant_20260421_195539.wav,gant,gant,same,961,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,83,femme,enregistrements_femme/clean_denoised\28_det_20260422_181844.wav,enregistrements_femme/clean_denoised\28_det_20260422_181844.wav,det,det,same,2700,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,84,homme,enregistrements_homme/clean\15_gant_20260421_195539.wav,enregistrements_homme/clean\17_gont_20260421_195543.wav,gant,gont,different,1786,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,85,femme,enregistrements_femme/clean_denoised\7_tunt_20260422_181809.wav,enregistrements_femme/clean_denoised\8_tont_20260422_181810.wav,tunt,tont,different,4938,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,86,homme,enregistrements_homme/clean\31_ket_20260421_195604.wav,enregistrements_homme/clean\32_kot_20260421_195606.wav,ket,kot,different,2508,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,87,homme,enregistrements_homme/clean\18_bat_20260421_195545.wav,enregistrements_homme/clean\20_bot_20260421_195548.wav,bat,bot,different,1058,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,88,homme,enregistrements_homme/clean\6_tant_20260421_195524.wav,enregistrements_homme/clean\7_tunt_20260421_195526.wav,tant,tunt,different,937,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,89,femme,enregistrements_femme/clean_denoised\26_tot_20260422_181840.wav,enregistrements_femme/clean_denoised\26_tot_20260422_181840.wav,tot,tot,same,2434,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,90,femme,enregistrements_femme/clean_denoised\10_dunt_20260422_181814.wav,enregistrements_femme/clean_denoised\11_dont_20260422_181816.wav,dunt,dont,different,739,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,91,homme,enregistrements_homme/clean\21_pat_20260421_195550.wav,enregistrements_homme/clean\22_pet_20260421_195551.wav,pat,pet,different,1432,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,92,homme,enregistrements_homme/clean\0_bant_20260421_195515.wav,enregistrements_homme/clean\2_bont_20260421_195518.wav,bant,bont,different,2508,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,93,femme,enregistrements_femme/clean_denoised\6_tant_20260422_181747.wav,enregistrements_femme/clean_denoised\6_tant_20260422_181747.wav,tant,tant,same,825,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,94,femme,enregistrements_femme/clean_denoised\14_kont_20260422_181821.wav,enregistrements_femme/clean_denoised\14_kont_20260422_181821.wav,kont,kont,same,1214,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,95,homme,enregistrements_homme/clean\13_kunt_20260421_195536.wav,enregistrements_homme/clean\14_kont_20260421_195538.wav,kunt,kont,different,1130,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,96,homme,enregistrements_homme/clean\17_gont_20260421_195543.wav,enregistrements_homme/clean\17_gont_20260421_195543.wav,gont,gont,same,1406,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,97,homme,enregistrements_homme/clean\1_bunt_20260421_195516.wav,enregistrements_homme/clean\2_bont_20260421_195518.wav,bunt,bont,different,1307,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,98,homme,enregistrements_homme/clean\6_tant_20260421_195524.wav,enregistrements_homme/clean\8_tont_20260421_195527.wav,tant,tont,different,1659,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,99,femme,enregistrements_femme/clean_denoised\1_bunt_20260422_181737.wav,enregistrements_femme/clean_denoised\2_bont_20260422_181739.wav,bunt,bont,different,1438,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,100,homme,enregistrements_homme/clean\24_tat_20260421_195554.wav,enregistrements_homme/clean\24_tat_20260421_195554.wav,tat,tat,same,917,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,101,homme,enregistrements_homme/clean\30_kat_20260421_195603.wav,enregistrements_homme/clean\32_kot_20260421_195606.wav,kat,kot,different,1305,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,102,femme,enregistrements_femme/clean_denoised\10_dunt_20260422_181814.wav,enregistrements_femme/clean_denoised\9_dant_20260422_181812.wav,dunt,dant,different,2169,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,103,homme,enregistrements_homme/clean\26_tot_20260421_195557.wav,enregistrements_homme/clean\26_tot_20260421_195557.wav,tot,tot,same,697,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,104,femme,enregistrements_femme/clean_denoised\24_tat_20260422_181837.wav,enregistrements_femme/clean_denoised\25_tet_20260422_181839.wav,tat,tet,different,1460,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,105,femme,enregistrements_femme/clean_denoised\28_det_20260422_181844.wav,enregistrements_femme/clean_denoised\29_dot_20260422_181845.wav,det,dot,different,1048,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,106,homme,enregistrements_homme/clean\21_pat_20260421_195550.wav,enregistrements_homme/clean\21_pat_20260421_195550.wav,pat,pat,same,1040,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,107,femme,enregistrements_femme/clean_denoised\4_punt_20260422_181742.wav,enregistrements_femme/clean_denoised\4_punt_20260422_181742.wav,punt,punt,same,3166,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,108,femme,enregistrements_femme/clean_denoised\18_bat_20260422_181828.wav,enregistrements_femme/clean_denoised\19_bet_20260422_181829.wav,bat,bet,different,793,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,109,homme,enregistrements_homme/clean\0_bant_20260421_195515.wav,enregistrements_homme/clean\0_bant_20260421_195515.wav,bant,bant,same,2797,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,110,homme,enregistrements_homme/clean\27_dat_20260421_195558.wav,enregistrements_homme/clean\27_dat_20260421_195558.wav,dat,dat,same,4525,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,111,homme,enregistrements_homme/clean\2_bont_20260421_195518.wav,enregistrements_homme/clean\2_bont_20260421_195518.wav,bont,bont,same,1441,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,112,homme,enregistrements_homme/clean\13_kunt_20260421_195536.wav,enregistrements_homme/clean\13_kunt_20260421_195536.wav,kunt,kunt,same,762,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,113,femme,enregistrements_femme/clean_denoised\15_gant_20260422_181822.wav,enregistrements_femme/clean_denoised\15_gant_20260422_181822.wav,gant,gant,same,626,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,114,homme,enregistrements_homme/clean\30_kat_20260421_195603.wav,enregistrements_homme/clean\31_ket_20260421_195604.wav,kat,ket,different,742,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,115,homme,enregistrements_homme/clean\22_pet_20260421_195551.wav,enregistrements_homme/clean\23_pot_20260421_195552.wav,pet,pot,different,906,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,116,homme,enregistrements_homme/clean\11_dont_20260421_195532.wav,enregistrements_homme/clean\9_dant_20260421_195529.wav,dont,dant,different,935,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,117,femme,enregistrements_femme/clean_denoised\15_gant_20260422_181822.wav,enregistrements_femme/clean_denoised\17_gont_20260422_181826.wav,gant,gont,same,1353,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,118,femme,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,enregistrements_femme/clean_denoised\35_got_20260422_181854.wav,gat,got,different,645,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,119,femme,enregistrements_femme/clean_denoised\15_gant_20260422_181822.wav,enregistrements_femme/clean_denoised\16_gunt_20260422_181824.wav,gant,gunt,different,1490,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,120,homme,enregistrements_homme/clean\33_gat_20260421_195607.wav,enregistrements_homme/clean\35_got_20260421_195610.wav,gat,got,different,1031,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,121,homme,enregistrements_homme/clean\4_punt_20260421_195521.wav,enregistrements_homme/clean\4_punt_20260421_195521.wav,punt,punt,same,896,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,122,homme,enregistrements_homme/clean\12_kant_20260421_195534.wav,enregistrements_homme/clean\12_kant_20260421_195534.wav,kant,kant,same,1196,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,123,femme,enregistrements_femme/clean_denoised\23_pot_20260422_181836.wav,enregistrements_femme/clean_denoised\23_pot_20260422_181836.wav,pot,pot,same,570,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,124,femme,enregistrements_femme/clean_denoised\4_punt_20260422_181742.wav,enregistrements_femme/clean_denoised\5_pont_20260422_181744.wav,punt,pont,different,641,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,125,homme,enregistrements_homme/clean\11_dont_20260421_195532.wav,enregistrements_homme/clean\11_dont_20260421_195532.wav,dont,dont,same,1152,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,126,femme,enregistrements_femme/clean_denoised\16_gunt_20260422_181824.wav,enregistrements_femme/clean_denoised\16_gunt_20260422_181824.wav,gunt,gunt,same,2095,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,127,femme,enregistrements_femme/clean_denoised\6_tant_20260422_181747.wav,enregistrements_femme/clean_denoised\8_tont_20260422_181810.wav,tant,tont,different,1301,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,128,femme,enregistrements_femme/clean_denoised\32_kot_20260422_181850.wav,enregistrements_femme/clean_denoised\32_kot_20260422_181850.wav,kot,kot,same,1412,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,129,homme,enregistrements_homme/clean\18_bat_20260421_195545.wav,enregistrements_homme/clean\19_bet_20260421_195546.wav,bat,bet,different,1223,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,130,femme,enregistrements_femme/clean_denoised\0_bant_20260422_181735.wav,enregistrements_femme/clean_denoised\0_bant_20260422_181735.wav,bant,bant,same,1307,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,131,homme,enregistrements_homme/clean\12_kant_20260421_195534.wav,enregistrements_homme/clean\13_kunt_20260421_195536.wav,kant,kunt,different,1063,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,132,femme,enregistrements_femme/clean_denoised\34_get_20260422_181853.wav,enregistrements_femme/clean_denoised\35_got_20260422_181854.wav,get,got,different,1240,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,133,homme,enregistrements_homme/clean\25_tet_20260421_195555.wav,enregistrements_homme/clean\25_tet_20260421_195555.wav,tet,tet,same,858,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,134,femme,enregistrements_femme/clean_denoised\34_get_20260422_181853.wav,enregistrements_femme/clean_denoised\34_get_20260422_181853.wav,get,get,same,1249,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,135,homme,enregistrements_homme/clean\23_pot_20260421_195552.wav,enregistrements_homme/clean\23_pot_20260421_195552.wav,pot,pot,same,1698,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,136,homme,enregistrements_homme/clean\33_gat_20260421_195607.wav,enregistrements_homme/clean\33_gat_20260421_195607.wav,gat,gat,same,2131,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,137,femme,enregistrements_femme/clean_denoised\9_dant_20260422_181812.wav,enregistrements_femme/clean_denoised\9_dant_20260422_181812.wav,dant,dant,same,1368,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,138,femme,enregistrements_femme/clean_denoised\24_tat_20260422_181837.wav,enregistrements_femme/clean_denoised\26_tot_20260422_181840.wav,tat,tot,different,1576,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,139,femme,enregistrements_femme/clean_denoised\22_pet_20260422_181834.wav,enregistrements_femme/clean_denoised\23_pot_20260422_181836.wav,pet,pot,different,2453,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,140,femme,enregistrements_femme/clean_denoised\30_kat_20260422_181847.wav,enregistrements_femme/clean_denoised\30_kat_20260422_181847.wav,kat,kat,same,600,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,141,femme,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,enregistrements_femme/clean_denoised\33_gat_20260422_181851.wav,gat,gat,same,1237,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,142,homme,enregistrements_homme/clean\33_gat_20260421_195607.wav,enregistrements_homme/clean\34_get_20260421_195609.wav,gat,get,different,1059,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,143,femme,enregistrements_femme/clean_denoised\18_bat_20260422_181828.wav,enregistrements_femme/clean_denoised\18_bat_20260422_181828.wav,bat,bat,same,2810,,,,,,,,
P_1777114655189,2026-04-25T10:57:35.189Z,15,Mâle,Left-handed,Français,,Native,15,7,No,Headphones,2026-04-25T11:07:21.054Z,144,femme,enregistrements_femme/clean_denoised\16_gunt_20260422_181824.wav,enregistrements_femme/clean_denoised\17_gont_20260422_181826.wav,gunt,gont,different,1887,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,1,femme,enregistrements_femme/clean_denoised\19_bet_20260422_181829.wav,enregistrements_femme/clean_denoised\20_bot_20260422_181831.wav,bet,bot,different,313,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,2,femme,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,enregistrements_femme/clean_denoised\3_pant_20260422_181741.wav,pant,pant,same,468,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,3,homme,enregistrements_homme/clean\4_punt_20260421_195521.wav,enregistrements_homme/clean\4_punt_20260421_195521.wav,punt,punt,same,873,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,4,homme,enregistrements_homme/clean\30_kat_20260421_195603.wav,enregistrements_homme/clean\31_ket_20260421_195604.wav,kat,ket,different,497,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,5,homme,enregistrements_homme/clean\20_bot_20260421_195548.wav,enregistrements_homme/clean\20_bot_20260421_195548.wav,bot,bot,same,424,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,6,femme,enregistrements_femme/clean_denoised\5_pont_20260422_181744.wav,enregistrements_femme/clean_denoised\5_pont_20260422_181744.wav,pont,pont,same,425,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,7,femme,enregistrements_femme/clean_denoised\24_tat_20260422_181837.wav,enregistrements_femme/clean_denoised\26_tot_20260422_181840.wav,tat,tot,different,477,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,8,femme,enregistrements_femme/clean_denoised\23_pot_20260422_181836.wav,enregistrements_femme/clean_denoised\23_pot_20260422_181836.wav,pot,pot,same,274,,,,,,,,
P_1777131147772,2026-04-25T15:32:27.772Z,24,Female,Right-handed,English,"Spanish, Korean",A1/A2,1,2,No,Speakers,2026-04-25T15:40:31.056Z,9,homme,enregistrements_homme/clean\0_bant_20260421_195515.wav,enregistrements_homme/clean\0_bant_20260421_195515.wav,bant,bant,same,548,,,,,,,,
