test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
ANOVA,0.03178997531510098,5.22605965816162,0.9567062313629251,0.539503818596299,0.9116407307596732,0.40735172741309367
