test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
Mann-Whitney U,0.3448188520401091,24.5,0.8673937001973531,0.016122327156662637,0.8949452180508447,0.4063874497995278
