test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
ANOVA,0.005195534253323661,13.431754214257445,0.9673846020525138,0.6531815036368925,0.9563916725256782,0.7751134541841582
