test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
ANOVA,0.3822248901294414,0.7911739271855313,0.9567062313629251,0.539503818596299,0.9219166431550085,0.40834422889143973
