test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
Mann-Whitney U,0.2662547800195546,81.5,0.8673937001973537,0.016122327156663032,0.9036016615023932,0.17652827622860257
