test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
ANOVA,0.9310046646229861,0.007792207792207818,0.9250306853823316,0.5423086174139172,0.9316577788579022,0.4972895119363266
