test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
ANOVA,0.05251534164566762,4.065048112672318,0.956088767111164,0.5595157434469221,0.9385349036526088,0.3314539829752432
