test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
ANOVA,0.013349156369297725,7.301057298458731,0.9567062313629251,0.539503818596299,0.8155104258312533,0.10776140153637698
