test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
ANOVA,0.19429631161389344,1.7577182002544627,0.9608222960749483,0.6767446381972656,0.940438963929609,0.2948351129432144
