test,p_value,test_statistic,shapiro_stat_group1,shapiro_p_group1,shapiro_stat_group2,shapiro_p_group2
Mann-Whitney U,0.9859114296247761,145.0,0.9103463658648631,0.11787670022910957,0.8462961660367322,0.007407143959442483
